task_response_id;match_id;evaluator_id;player_id;position_id;analysis_id;attribute_id;attribute_value
4931;62944;173255;1370884;2;12818781;4423;45.00
4931;62944;173255;1370884;2;12818781;4426;45.00
4935;62988;177676;1717697;5;12818852;4322;56.00
4935;62988;177676;1717697;5;12818852;4323;56.00
4935;62988;177676;1717697;5;12818852;4324;56.00
4935;62988;177676;1717697;5;12818852;4325;45.00
4935;62988;177676;1717697;5;12818852;4326;45.00
4935;62988;177676;1717697;5;12818852;4327;45.00
4935;62988;177676;1717697;5;12818852;4328;56.00
4935;62988;177676;1717697;5;12818852;4329;67.00
4935;62988;177676;1717697;5;12818852;4330;56.00
4935;62988;177676;1717697;5;12818852;4332;56.00
4935;62988;177676;1717697;5;12818852;4333;56.00
4935;62988;177676;1717697;5;12818852;4335;56.00
4935;62988;177676;1717697;5;12818852;4338;56.00
4935;62988;177676;1717697;5;12818852;4339;56.00
4935;62988;177676;1717697;5;12818852;4340;45.00
4935;62988;177676;1717697;5;12818852;4341;45.00
4935;62988;177676;1717697;5;12818852;4342;56.00
4935;62988;177676;1717697;5;12818852;4343;34.00
4935;62988;177676;1717697;5;12818852;4344;34.00
4935;62988;177676;1717697;5;12818852;4345;45.00
4935;62988;177676;1717697;5;12818852;4348;56.00
4935;62988;177676;1717697;5;12818852;4349;34.00
4935;62988;177676;1717697;5;12818852;4350;45.00
4935;62988;177676;1717697;5;12818852;4351;45.00
4935;62988;177676;1717697;5;12818852;4352;34.00
4935;62988;177676;1717697;5;12818852;4353;45.00
4935;62988;177676;1717697;5;12818852;4354;56.00
4935;62988;177676;1717697;5;12818852;4355;56.00
4935;62988;177676;1717697;5;12818852;4356;56.00
4935;62988;177676;1717697;5;12818852;4357;56.00
4935;62988;177676;1717697;5;12818852;4407;56.00
4935;62988;177676;1717697;5;12818852;4408;67.00
4935;62988;177676;1717697;5;12818852;4423;45.00
4935;62988;177676;1717697;5;12818852;4426;56.00
4935;62988;177676;1717698;6;12818871;4322;56.00
4935;62988;177676;1717698;6;12818871;4323;56.00
4935;62988;177676;1717698;6;12818871;4324;56.00
4935;62988;177676;1717698;6;12818871;4325;45.00
4935;62988;177676;1717698;6;12818871;4326;45.00
4935;62988;177676;1717698;6;12818871;4327;45.00
4935;62988;177676;1717698;6;12818871;4328;56.00
4935;62988;177676;1717698;6;12818871;4329;56.00
4935;62988;177676;1717698;6;12818871;4330;45.00
4935;62988;177676;1717698;6;12818871;4332;45.00
4935;62988;177676;1717698;6;12818871;4333;56.00
4935;62988;177676;1717698;6;12818871;4335;45.00
4935;62988;177676;1717698;6;12818871;4338;45.00
4935;62988;177676;1717698;6;12818871;4339;56.00
4935;62988;177676;1717698;6;12818871;4340;45.00
4935;62988;177676;1717698;6;12818871;4341;45.00
4935;62988;177676;1717698;6;12818871;4342;56.00
4935;62988;177676;1717698;6;12818871;4343;45.00
4935;62988;177676;1717698;6;12818871;4344;45.00
4935;62988;177676;1717698;6;12818871;4345;45.00
4935;62988;177676;1717698;6;12818871;4348;56.00
4935;62988;177676;1717698;6;12818871;4349;45.00
4935;62988;177676;1717698;6;12818871;4350;45.00
4935;62988;177676;1717698;6;12818871;4351;45.00
4935;62988;177676;1717698;6;12818871;4352;45.00
4935;62988;177676;1717698;6;12818871;4353;45.00
4935;62988;177676;1717698;6;12818871;4354;56.00
4935;62988;177676;1717698;6;12818871;4355;45.00
4935;62988;177676;1717698;6;12818871;4356;45.00
4935;62988;177676;1717698;6;12818871;4357;56.00
4935;62988;177676;1717698;6;12818871;4407;56.00
4935;62988;177676;1717698;6;12818871;4408;56.00
4935;62988;177676;1717698;6;12818871;4423;45.00
4935;62988;177676;1717698;6;12818871;4426;56.00
4935;62988;177676;1717699;1;12818819;4322;56.00
4935;62988;177676;1717699;1;12818819;4323;56.00
4935;62988;177676;1717699;1;12818819;4324;56.00
4935;62988;177676;1717699;1;12818819;4325;56.00
4935;62988;177676;1717699;1;12818819;4326;56.00
4935;62988;177676;1717699;1;12818819;4327;56.00
4935;62988;177676;1717699;1;12818819;4328;56.00
4935;62988;177676;1717699;1;12818819;4329;56.00
4935;62988;177676;1717699;1;12818819;4330;56.00
4935;62988;177676;1717699;1;12818819;4332;56.00
4935;62988;177676;1717699;1;12818819;4336;45.00
4935;62988;177676;1717699;1;12818819;4337;56.00
4935;62988;177676;1717699;1;12818819;4338;56.00
4935;62988;177676;1717699;1;12818819;4342;56.00
4935;62988;177676;1717699;1;12818819;4346;67.00
4935;62988;177676;1717699;1;12818819;4347;34.00
4935;62988;177676;1717699;1;12818819;4350;56.00
4935;62988;177676;1717699;1;12818819;4352;56.00
4935;62988;177676;1717699;1;12818819;4353;56.00
4935;62988;177676;1717699;1;12818819;4354;56.00
4935;62988;177676;1717699;1;12818819;4355;56.00
4935;62988;177676;1717699;1;12818819;4357;56.00
4935;62988;177676;1717699;1;12818819;4409;56.00
4935;62988;177676;1717699;1;12818819;4423;56.00
4935;62988;177676;1717699;1;12818819;4426;56.00
4935;62988;177676;1717700;2;12818869;4322;56.00
4935;62988;177676;1717700;2;12818869;4323;56.00
4935;62988;177676;1717700;2;12818869;4324;56.00
4935;62988;177676;1717700;2;12818869;4325;56.00
4935;62988;177676;1717700;2;12818869;4326;45.00
4935;62988;177676;1717700;2;12818869;4327;67.00
4935;62988;177676;1717700;2;12818869;4328;56.00
4935;62988;177676;1717700;2;12818869;4329;56.00
4935;62988;177676;1717700;2;12818869;4330;67.00
4935;62988;177676;1717700;2;12818869;4332;67.00
4935;62988;177676;1717700;2;12818869;4333;56.00
4935;62988;177676;1717700;2;12818869;4335;45.00
4935;62988;177676;1717700;2;12818869;4338;56.00
4935;62988;177676;1717700;2;12818869;4339;56.00
4935;62988;177676;1717700;2;12818869;4340;56.00
4935;62988;177676;1717700;2;12818869;4341;56.00
4935;62988;177676;1717700;2;12818869;4342;56.00
4935;62988;177676;1717700;2;12818869;4343;45.00
4935;62988;177676;1717700;2;12818869;4344;45.00
4935;62988;177676;1717700;2;12818869;4345;56.00
4935;62988;177676;1717700;2;12818869;4348;56.00
4935;62988;177676;1717700;2;12818869;4349;45.00
4935;62988;177676;1717700;2;12818869;4350;56.00
4935;62988;177676;1717700;2;12818869;4351;56.00
4935;62988;177676;1717700;2;12818869;4352;56.00
4935;62988;177676;1717700;2;12818869;4353;56.00
4935;62988;177676;1717700;2;12818869;4354;56.00
4935;62988;177676;1717700;2;12818869;4355;56.00
4935;62988;177676;1717700;2;12818869;4356;56.00
4935;62988;177676;1717700;2;12818869;4357;56.00
4935;62988;177676;1717700;2;12818869;4407;67.00
4935;62988;177676;1717700;2;12818869;4408;56.00
4935;62988;177676;1717700;2;12818869;4423;45.00
4935;62988;177676;1717700;2;12818869;4426;67.00
4935;62988;177676;1717701;2;12818840;4322;56.00
4935;62988;177676;1717701;2;12818840;4323;67.00
4935;62988;177676;1717701;2;12818840;4324;67.00
4935;62988;177676;1717701;2;12818840;4325;67.00
4935;62988;177676;1717701;2;12818840;4326;56.00
4935;62988;177676;1717701;2;12818840;4327;56.00
4935;62988;177676;1717701;2;12818840;4328;56.00
4935;62988;177676;1717701;2;12818840;4329;67.00
4935;62988;177676;1717701;2;12818840;4330;56.00
4935;62988;177676;1717701;2;12818840;4332;56.00
4935;62988;177676;1717701;2;12818840;4333;67.00
4935;62988;177676;1717701;2;12818840;4335;67.00
4935;62988;177676;1717701;2;12818840;4338;56.00
4935;62988;177676;1717701;2;12818840;4339;67.00
4935;62988;177676;1717701;2;12818840;4340;45.00
4935;62988;177676;1717701;2;12818840;4341;45.00
4935;62988;177676;1717701;2;12818840;4342;67.00
4935;62988;177676;1717701;2;12818840;4343;45.00
4935;62988;177676;1717701;2;12818840;4344;45.00
4935;62988;177676;1717701;2;12818840;4345;56.00
4935;62988;177676;1717701;2;12818840;4348;67.00
4935;62988;177676;1717701;2;12818840;4349;45.00
4935;62988;177676;1717701;2;12818840;4350;56.00
4935;62988;177676;1717701;2;12818840;4351;56.00
4935;62988;177676;1717701;2;12818840;4352;67.00
4935;62988;177676;1717701;2;12818840;4353;67.00
4935;62988;177676;1717701;2;12818840;4354;67.00
4935;62988;177676;1717701;2;12818840;4355;56.00
4935;62988;177676;1717701;2;12818840;4356;67.00
4935;62988;177676;1717701;2;12818840;4357;67.00
4935;62988;177676;1717701;2;12818840;4407;67.00
4935;62988;177676;1717701;2;12818840;4408;67.00
4935;62988;177676;1717701;2;12818840;4423;45.00
4935;62988;177676;1717701;2;12818840;4426;56.00
4935;62988;177676;1717702;4;12818877;4322;45.00
4935;62988;177676;1717702;4;12818877;4323;56.00
4935;62988;177676;1717702;4;12818877;4324;56.00
4935;62988;177676;1717702;4;12818877;4325;67.00
4935;62988;177676;1717702;4;12818877;4326;45.00
4935;62988;177676;1717702;4;12818877;4327;56.00
4935;62988;177676;1717702;4;12818877;4328;56.00
4935;62988;177676;1717702;4;12818877;4329;67.00
4935;62988;177676;1717702;4;12818877;4330;67.00
4935;62988;177676;1717702;4;12818877;4332;56.00
4935;62988;177676;1717702;4;12818877;4333;56.00
4935;62988;177676;1717702;4;12818877;4335;45.00
4935;62988;177676;1717702;4;12818877;4338;56.00
4935;62988;177676;1717702;4;12818877;4339;45.00
4935;62988;177676;1717702;4;12818877;4340;56.00
4935;62988;177676;1717702;4;12818877;4341;56.00
4935;62988;177676;1717702;4;12818877;4342;56.00
4935;62988;177676;1717702;4;12818877;4343;67.00
4935;62988;177676;1717702;4;12818877;4344;67.00
4935;62988;177676;1717702;4;12818877;4345;67.00
4935;62988;177676;1717702;4;12818877;4348;56.00
4935;62988;177676;1717702;4;12818877;4349;56.00
4935;62988;177676;1717702;4;12818877;4350;56.00
4935;62988;177676;1717702;4;12818877;4351;56.00
4935;62988;177676;1717702;4;12818877;4352;56.00
4935;62988;177676;1717702;4;12818877;4353;56.00
4935;62988;177676;1717702;4;12818877;4354;56.00
4935;62988;177676;1717702;4;12818877;4355;56.00
4935;62988;177676;1717702;4;12818877;4356;56.00
4935;62988;177676;1717702;4;12818877;4357;56.00
4935;62988;177676;1717702;4;12818877;4407;56.00
4935;62988;177676;1717702;4;12818877;4408;67.00
4935;62988;177676;1717702;4;12818877;4423;45.00
4935;62988;177676;1717702;4;12818877;4426;67.00
4935;62988;177676;1717705;3;12818875;4322;56.00
4935;62988;177676;1717705;3;12818875;4323;56.00
4935;62988;177676;1717705;3;12818875;4324;56.00
4935;62988;177676;1717705;3;12818875;4325;67.00
4935;62988;177676;1717705;3;12818875;4326;56.00
4935;62988;177676;1717705;3;12818875;4327;56.00
4935;62988;177676;1717705;3;12818875;4328;56.00
4935;62988;177676;1717705;3;12818875;4329;45.00
4935;62988;177676;1717705;3;12818875;4330;67.00
4935;62988;177676;1717705;3;12818875;4332;67.00
4935;62988;177676;1717705;3;12818875;4333;56.00
4935;62988;177676;1717705;3;12818875;4335;56.00
4935;62988;177676;1717705;3;12818875;4338;67.00
4935;62988;177676;1717705;3;12818875;4339;45.00
4935;62988;177676;1717705;3;12818875;4340;67.00
4935;62988;177676;1717705;3;12818875;4341;67.00
4935;62988;177676;1717705;3;12818875;4342;56.00
4935;62988;177676;1717705;3;12818875;4343;56.00
4935;62988;177676;1717705;3;12818875;4344;56.00
4935;62988;177676;1717705;3;12818875;4345;67.00
4935;62988;177676;1717705;3;12818875;4348;45.00
4935;62988;177676;1717705;3;12818875;4349;56.00
4935;62988;177676;1717705;3;12818875;4350;56.00
4935;62988;177676;1717705;3;12818875;4351;56.00
4935;62988;177676;1717705;3;12818875;4352;56.00
4935;62988;177676;1717705;3;12818875;4353;56.00
4935;62988;177676;1717705;3;12818875;4354;56.00
4935;62988;177676;1717705;3;12818875;4355;56.00
4935;62988;177676;1717705;3;12818875;4356;56.00
4935;62988;177676;1717705;3;12818875;4357;56.00
4935;62988;177676;1717705;3;12818875;4407;67.00
4935;62988;177676;1717705;3;12818875;4408;67.00
4935;62988;177676;1717705;3;12818875;4423;56.00
4935;62988;177676;1717705;3;12818875;4426;67.00
4935;62988;177676;1717706;9;12818882;4322;56.00
4935;62988;177676;1717706;9;12818882;4323;56.00
4935;62988;177676;1717706;9;12818882;4324;56.00
4935;62988;177676;1717706;9;12818882;4325;67.00
4935;62988;177676;1717706;9;12818882;4326;67.00
4935;62988;177676;1717706;9;12818882;4327;56.00
4935;62988;177676;1717706;9;12818882;4328;56.00
4935;62988;177676;1717706;9;12818882;4329;67.00
4935;62988;177676;1717706;9;12818882;4330;67.00
4935;62988;177676;1717706;9;12818882;4332;56.00
4935;62988;177676;1717706;9;12818882;4333;56.00
4935;62988;177676;1717706;9;12818882;4335;56.00
4935;62988;177676;1717706;9;12818882;4338;67.00
4935;62988;177676;1717706;9;12818882;4339;56.00
4935;62988;177676;1717706;9;12818882;4340;67.00
4935;62988;177676;1717706;9;12818882;4341;56.00
4935;62988;177676;1717706;9;12818882;4342;67.00
4935;62988;177676;1717706;9;12818882;4343;56.00
4935;62988;177676;1717706;9;12818882;4344;67.00
4935;62988;177676;1717706;9;12818882;4345;67.00
4935;62988;177676;1717706;9;12818882;4348;45.00
4935;62988;177676;1717706;9;12818882;4349;67.00
4935;62988;177676;1717706;9;12818882;4350;56.00
4935;62988;177676;1717706;9;12818882;4351;56.00
4935;62988;177676;1717706;9;12818882;4352;67.00
4935;62988;177676;1717706;9;12818882;4353;67.00
4935;62988;177676;1717706;9;12818882;4354;67.00
4935;62988;177676;1717706;9;12818882;4355;56.00
4935;62988;177676;1717706;9;12818882;4356;56.00
4935;62988;177676;1717706;9;12818882;4357;56.00
4935;62988;177676;1717706;9;12818882;4407;67.00
4935;62988;177676;1717706;9;12818882;4408;56.00
4935;62988;177676;1717706;9;12818882;4423;56.00
4935;62988;177676;1717706;9;12818882;4426;56.00
4935;62988;177676;1717707;10;12818887;4322;56.00
4935;62988;177676;1717707;10;12818887;4323;45.00
4935;62988;177676;1717707;10;12818887;4324;56.00
4935;62988;177676;1717707;10;12818887;4325;56.00
4935;62988;177676;1717707;10;12818887;4326;56.00
4935;62988;177676;1717707;10;12818887;4327;56.00
4935;62988;177676;1717707;10;12818887;4328;56.00
4935;62988;177676;1717707;10;12818887;4329;67.00
4935;62988;177676;1717707;10;12818887;4330;56.00
4935;62988;177676;1717707;10;12818887;4332;56.00
4935;62988;177676;1717707;10;12818887;4333;67.00
4935;62988;177676;1717707;10;12818887;4335;67.00
4935;62988;177676;1717707;10;12818887;4338;56.00
4935;62988;177676;1717707;10;12818887;4339;45.00
4935;62988;177676;1717707;10;12818887;4340;56.00
4935;62988;177676;1717707;10;12818887;4341;45.00
4935;62988;177676;1717707;10;12818887;4342;67.00
4935;62988;177676;1717707;10;12818887;4343;56.00
4935;62988;177676;1717707;10;12818887;4344;56.00
4935;62988;177676;1717707;10;12818887;4345;56.00
4935;62988;177676;1717707;10;12818887;4348;45.00
4935;62988;177676;1717707;10;12818887;4349;45.00
4935;62988;177676;1717707;10;12818887;4350;45.00
4935;62988;177676;1717707;10;12818887;4351;56.00
4935;62988;177676;1717707;10;12818887;4352;56.00
4935;62988;177676;1717707;10;12818887;4353;56.00
4935;62988;177676;1717707;10;12818887;4354;56.00
4935;62988;177676;1717707;10;12818887;4355;56.00
4935;62988;177676;1717707;10;12818887;4356;67.00
4935;62988;177676;1717707;10;12818887;4357;67.00
4935;62988;177676;1717707;10;12818887;4407;67.00
4935;62988;177676;1717707;10;12818887;4408;56.00
4935;62988;177676;1717707;10;12818887;4423;45.00
4935;62988;177676;1717707;10;12818887;4426;56.00
4935;62988;177676;1717709;6;12818880;4322;45.00
4935;62988;177676;1717709;6;12818880;4323;45.00
4935;62988;177676;1717709;6;12818880;4324;56.00
4935;62988;177676;1717709;6;12818880;4325;67.00
4935;62988;177676;1717709;6;12818880;4326;56.00
4935;62988;177676;1717709;6;12818880;4327;56.00
4935;62988;177676;1717709;6;12818880;4328;56.00
4935;62988;177676;1717709;6;12818880;4329;45.00
4935;62988;177676;1717709;6;12818880;4330;67.00
4935;62988;177676;1717709;6;12818880;4332;56.00
4935;62988;177676;1717709;6;12818880;4333;45.00
4935;62988;177676;1717709;6;12818880;4335;45.00
4935;62988;177676;1717709;6;12818880;4338;56.00
4935;62988;177676;1717709;6;12818880;4339;45.00
4935;62988;177676;1717709;6;12818880;4340;56.00
4935;62988;177676;1717709;6;12818880;4341;56.00
4935;62988;177676;1717709;6;12818880;4342;67.00
4935;62988;177676;1717709;6;12818880;4343;56.00
4935;62988;177676;1717709;6;12818880;4344;56.00
4935;62988;177676;1717709;6;12818880;4345;67.00
4935;62988;177676;1717709;6;12818880;4348;56.00
4935;62988;177676;1717709;6;12818880;4349;67.00
4935;62988;177676;1717709;6;12818880;4350;56.00
4935;62988;177676;1717709;6;12818880;4351;45.00
4935;62988;177676;1717709;6;12818880;4352;56.00
4935;62988;177676;1717709;6;12818880;4353;56.00
4935;62988;177676;1717709;6;12818880;4354;56.00
4935;62988;177676;1717709;6;12818880;4355;56.00
4935;62988;177676;1717709;6;12818880;4356;56.00
4935;62988;177676;1717709;6;12818880;4357;45.00
4935;62988;177676;1717709;6;12818880;4407;67.00
4935;62988;177676;1717709;6;12818880;4408;56.00
4935;62988;177676;1717709;6;12818880;4423;67.00
4935;62988;177676;1717709;6;12818880;4426;67.00
4935;62988;177676;1721878;2;12818835;4322;67.00
4935;62988;177676;1721878;2;12818835;4323;67.00
4935;62988;177676;1721878;2;12818835;4324;67.00
4935;62988;177676;1721878;2;12818835;4325;56.00
4935;62988;177676;1721878;2;12818835;4326;56.00
4935;62988;177676;1721878;2;12818835;4327;56.00
4935;62988;177676;1721878;2;12818835;4328;56.00
4935;62988;177676;1721878;2;12818835;4329;78.00
4935;62988;177676;1721878;2;12818835;4330;56.00
4935;62988;177676;1721878;2;12818835;4332;56.00
4935;62988;177676;1721878;2;12818835;4333;67.00
4935;62988;177676;1721878;2;12818835;4335;89.00
4935;62988;177676;1721878;2;12818835;4338;56.00
4935;62988;177676;1721878;2;12818835;4339;89.00
4935;62988;177676;1721878;2;12818835;4340;45.00
4935;62988;177676;1721878;2;12818835;4341;45.00
4935;62988;177676;1721878;2;12818835;4342;56.00
4935;62988;177676;1721878;2;12818835;4343;45.00
4935;62988;177676;1721878;2;12818835;4344;45.00
4935;62988;177676;1721878;2;12818835;4345;56.00
4935;62988;177676;1721878;2;12818835;4348;78.00
4935;62988;177676;1721878;2;12818835;4349;56.00
4935;62988;177676;1721878;2;12818835;4350;56.00
4935;62988;177676;1721878;2;12818835;4351;56.00
4935;62988;177676;1721878;2;12818835;4352;45.00
4935;62988;177676;1721878;2;12818835;4353;67.00
4935;62988;177676;1721878;2;12818835;4354;67.00
4935;62988;177676;1721878;2;12818835;4355;56.00
4935;62988;177676;1721878;2;12818835;4356;78.00
4935;62988;177676;1721878;2;12818835;4357;67.00
4935;62988;177676;1721878;2;12818835;4407;67.00
4935;62988;177676;1721878;2;12818835;4408;67.00
4935;62988;177676;1721878;2;12818835;4423;34.00
4935;62988;177676;1721878;2;12818835;4426;56.00
4970;62988;132337;1718222;2;12819197;4322;67.00
4970;62988;132337;1718222;2;12819197;4323;67.00
4970;62988;132337;1718222;2;12819197;4324;56.00
4970;62988;132337;1718222;2;12819197;4325;56.00
4970;62988;132337;1718222;2;12819197;4326;56.00
4970;62988;132337;1718222;2;12819197;4327;67.00
4970;62988;132337;1718222;2;12819197;4328;67.00
4970;62988;132337;1718222;2;12819197;4329;78.00
4970;62988;132337;1718222;2;12819197;4330;56.00
4970;62988;132337;1718222;2;12819197;4332;56.00
4970;62988;132337;1718222;2;12819197;4333;78.00
4970;62988;132337;1718222;2;12819197;4335;78.00
4970;62988;132337;1718222;2;12819197;4338;56.00
4970;62988;132337;1718222;2;12819197;4339;56.00
4970;62988;132337;1718222;2;12819197;4340;34.00
4970;62988;132337;1718222;2;12819197;4341;45.00
4970;62988;132337;1718222;2;12819197;4342;67.00
4970;62988;132337;1718222;2;12819197;4343;34.00
4970;62988;132337;1718222;2;12819197;4344;34.00
4970;62988;132337;1718222;2;12819197;4345;56.00
4970;62988;132337;1718222;2;12819197;4348;67.00
4970;62988;132337;1718222;2;12819197;4349;45.00
4970;62988;132337;1718222;2;12819197;4350;67.00
4970;62988;132337;1718222;2;12819197;4351;56.00
4970;62988;132337;1718222;2;12819197;4352;67.00
4970;62988;132337;1718222;2;12819197;4353;56.00
4970;62988;132337;1718222;2;12819197;4354;56.00
4970;62988;132337;1718222;2;12819197;4355;67.00
4970;62988;132337;1718222;2;12819197;4356;78.00
4970;62988;132337;1718222;2;12819197;4357;78.00
4970;62988;132337;1718222;2;12819197;4407;45.00
4970;62988;132337;1718222;2;12819197;4408;78.00
4970;62988;132337;1718222;2;12819197;4423;45.00
4970;62988;132337;1718222;2;12819197;4426;56.00
4970;62988;132337;1718638;1;12819200;4322;67.00
4970;62988;132337;1718638;1;12819200;4323;67.00
4970;62988;132337;1718638;1;12819200;4324;56.00
4970;62988;132337;1718638;1;12819200;4325;67.00
4970;62988;132337;1718638;1;12819200;4326;67.00
4970;62988;132337;1718638;1;12819200;4327;78.00
4970;62988;132337;1718638;1;12819200;4328;78.00
4970;62988;132337;1718638;1;12819200;4329;67.00
4970;62988;132337;1718638;1;12819200;4330;56.00
4970;62988;132337;1718638;1;12819200;4332;67.00
4970;62988;132337;1718638;1;12819200;4336;56.00
4970;62988;132337;1718638;1;12819200;4337;78.00
4970;62988;132337;1718638;1;12819200;4338;78.00
4970;62988;132337;1718638;1;12819200;4342;67.00
4970;62988;132337;1718638;1;12819200;4346;56.00
4970;62988;132337;1718638;1;12819200;4347;67.00
4970;62988;132337;1718638;1;12819200;4350;56.00
4970;62988;132337;1718638;1;12819200;4352;67.00
4970;62988;132337;1718638;1;12819200;4353;67.00
4970;62988;132337;1718638;1;12819200;4354;67.00
4970;62988;132337;1718638;1;12819200;4355;67.00
4970;62988;132337;1718638;1;12819200;4357;78.00
4970;62988;132337;1718638;1;12819200;4409;67.00
4970;62988;132337;1718638;1;12819200;4423;45.00
4970;62988;132337;1718638;1;12819200;4426;56.00
4970;62988;132337;1718641;4;12819202;4322;67.00
4970;62988;132337;1718641;4;12819202;4323;78.00
4970;62988;132337;1718641;4;12819202;4324;78.00
4970;62988;132337;1718641;4;12819202;4325;67.00
4970;62988;132337;1718641;4;12819202;4326;67.00
4970;62988;132337;1718641;4;12819202;4327;67.00
4970;62988;132337;1718641;4;12819202;4328;67.00
4970;62988;132337;1718641;4;12819202;4329;67.00
4970;62988;132337;1718641;4;12819202;4330;78.00
4970;62988;132337;1718641;4;12819202;4332;78.00
4970;62988;132337;1718641;4;12819202;4333;78.00
4970;62988;132337;1718641;4;12819202;4335;56.00
4970;62988;132337;1718641;4;12819202;4338;78.00
4970;62988;132337;1718641;4;12819202;4339;67.00
4970;62988;132337;1718641;4;12819202;4340;67.00
4970;62988;132337;1718641;4;12819202;4341;67.00
4970;62988;132337;1718641;4;12819202;4342;78.00
4970;62988;132337;1718641;4;12819202;4343;56.00
4970;62988;132337;1718641;4;12819202;4344;67.00
4970;62988;132337;1718641;4;12819202;4345;78.00
4970;62988;132337;1718641;4;12819202;4348;56.00
4970;62988;132337;1718641;4;12819202;4349;67.00
4970;62988;132337;1718641;4;12819202;4350;67.00
4970;62988;132337;1718641;4;12819202;4351;56.00
4970;62988;132337;1718641;4;12819202;4352;67.00
4970;62988;132337;1718641;4;12819202;4353;56.00
4970;62988;132337;1718641;4;12819202;4354;56.00
4970;62988;132337;1718641;4;12819202;4355;67.00
4970;62988;132337;1718641;4;12819202;4356;56.00
4970;62988;132337;1718641;4;12819202;4357;67.00
4970;62988;132337;1718641;4;12819202;4407;78.00
4970;62988;132337;1718641;4;12819202;4408;67.00
4970;62988;132337;1718641;4;12819202;4423;56.00
4970;62988;132337;1718641;4;12819202;4426;67.00
4970;62988;132337;1718690;3;12819201;4322;67.00
4970;62988;132337;1718690;3;12819201;4323;67.00
4970;62988;132337;1718690;3;12819201;4324;56.00
4970;62988;132337;1718690;3;12819201;4325;67.00
4970;62988;132337;1718690;3;12819201;4326;67.00
4970;62988;132337;1718690;3;12819201;4327;78.00
4970;62988;132337;1718690;3;12819201;4328;67.00
4970;62988;132337;1718690;3;12819201;4329;78.00
4970;62988;132337;1718690;3;12819201;4330;56.00
4970;62988;132337;1718690;3;12819201;4332;67.00
4970;62988;132337;1718690;3;12819201;4333;67.00
4970;62988;132337;1718690;3;12819201;4335;67.00
4970;62988;132337;1718690;3;12819201;4338;67.00
4970;62988;132337;1718690;3;12819201;4339;78.00
4970;62988;132337;1718690;3;12819201;4340;45.00
4970;62988;132337;1718690;3;12819201;4341;45.00
4970;62988;132337;1718690;3;12819201;4342;67.00
4970;62988;132337;1718690;3;12819201;4343;45.00
4970;62988;132337;1718690;3;12819201;4344;45.00
4970;62988;132337;1718690;3;12819201;4345;56.00
4970;62988;132337;1718690;3;12819201;4348;78.00
4970;62988;132337;1718690;3;12819201;4349;67.00
4970;62988;132337;1718690;3;12819201;4350;67.00
4970;62988;132337;1718690;3;12819201;4351;56.00
4970;62988;132337;1718690;3;12819201;4352;67.00
4970;62988;132337;1718690;3;12819201;4353;67.00
4970;62988;132337;1718690;3;12819201;4354;56.00
4970;62988;132337;1718690;3;12819201;4355;67.00
4970;62988;132337;1718690;3;12819201;4356;67.00
4970;62988;132337;1718690;3;12819201;4357;78.00
4970;62988;132337;1718690;3;12819201;4407;56.00
4970;62988;132337;1718690;3;12819201;4408;78.00
4970;62988;132337;1718690;3;12819201;4423;45.00
4970;62988;132337;1718690;3;12819201;4426;56.00
4970;62988;132337;1719053;2;12819194;4322;67.00
4970;62988;132337;1719053;2;12819194;4323;67.00
4970;62988;132337;1719053;2;12819194;4324;56.00
4970;62988;132337;1719053;2;12819194;4325;67.00
4970;62988;132337;1719053;2;12819194;4326;67.00
4970;62988;132337;1719053;2;12819194;4327;78.00
4970;62988;132337;1719053;2;12819194;4328;78.00
4970;62988;132337;1719053;2;12819194;4329;78.00
4970;62988;132337;1719053;2;12819194;4330;56.00
4970;62988;132337;1719053;2;12819194;4332;56.00
4970;62988;132337;1719053;2;12819194;4333;78.00
4970;62988;132337;1719053;2;12819194;4335;78.00
4970;62988;132337;1719053;2;12819194;4338;67.00
4970;62988;132337;1719053;2;12819194;4339;67.00
4970;62988;132337;1719053;2;12819194;4340;34.00
4970;62988;132337;1719053;2;12819194;4341;34.00
4970;62988;132337;1719053;2;12819194;4342;67.00
4970;62988;132337;1719053;2;12819194;4343;45.00
4970;62988;132337;1719053;2;12819194;4344;45.00
4970;62988;132337;1719053;2;12819194;4345;56.00
4970;62988;132337;1719053;2;12819194;4348;78.00
4970;62988;132337;1719053;2;12819194;4349;56.00
4970;62988;132337;1719053;2;12819194;4350;67.00
4970;62988;132337;1719053;2;12819194;4351;67.00
4970;62988;132337;1719053;2;12819194;4352;78.00
4970;62988;132337;1719053;2;12819194;4353;67.00
4970;62988;132337;1719053;2;12819194;4354;67.00
4970;62988;132337;1719053;2;12819194;4355;67.00
4970;62988;132337;1719053;2;12819194;4356;78.00
4970;62988;132337;1719053;2;12819194;4357;78.00
4970;62988;132337;1719053;2;12819194;4407;45.00
4970;62988;132337;1719053;2;12819194;4408;78.00
4970;62988;132337;1719053;2;12819194;4423;45.00
4970;62988;132337;1719053;2;12819194;4426;45.00
4970;62988;132337;1719627;10;12819196;4322;78.00
4970;62988;132337;1719627;10;12819196;4323;89.00
4970;62988;132337;1719627;10;12819196;4324;78.00
4970;62988;132337;1719627;10;12819196;4325;67.00
4970;62988;132337;1719627;10;12819196;4326;67.00
4970;62988;132337;1719627;10;12819196;4327;78.00
4970;62988;132337;1719627;10;12819196;4328;78.00
4970;62988;132337;1719627;10;12819196;4329;78.00
